id,total,to_distribute,n_elements,std_div_mod,len_votes,mean_dev
5418, 35.0, 35, 605.0, 16.7667, 4, 0.0014
5419, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
5420, 35.0, 35, 612.0, 16.9957, 4, 0.0025
5421, 35.0, 35, 614.0, 16.9829, 4, 0.0016
5422, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
5423, 35.0, 35, 612.0, 16.9957, 4, 0.0016
5424, 34.0, 35, 609.0, 16.7777832, 4, 0.0023
5425, 35.0, 35, 613.0, 17.0943, 4, 0.0018
5426, 34.0, 35, 609.0, 16.7777832, 4, 0.0023
5427, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
5428, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
5429, 35.0, 35, 608.0, 16.8842, 4, 0.0016
5430, 35.0, 35, 609.0, 16.878, 4, 0.0014
5431, 35.0, 35, 614.0, 17.1054, 4, 0.0029
5432, 35.0, 35, 610.0, 16.8718, 4, 0.0016
5433, 35.0, 35, 608.0, 16.7624, 4, 0.0025
5434, 35.0, 35, 607.0, 16.772, 4, 0.0027
5435, 34.0, 35, 603.0, 16.6666722, 4, 0.0012
5436, 35.0, 35, 605.0, 16.7667, 4, 0.0014
5437, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
5438, 35.0, 35, 615.0, 17.0962, 4, 0.0006
5439, 35.0, 35, 607.0, 16.772, 4, 0.0021
5440, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
5441, 35.0, 35, 611.0, 16.9846, 4, 0.0014
5442, 35.0, 35, 614.0, 16.9829, 4, 0.0016
5443, 35.0, 35, 606.0, 16.7607, 4, 0.0017
5444, 35.0, 35, 613.0, 17.0943, 4, 0.0027
5445, 35.0, 35, 610.0, 16.8718, 4, 0.0025
5446, 35.0, 35, 605.0, 16.7667, 4, 0.0014
5447, 33.0, 35, 605.0, 16.7777822, 4, 0.0006
5448, 35.0, 35, 608.0, 16.7624, 4, 0.0025
5449, 35.0, 35, 613.0, 16.9893, 4, 0.0029
5450, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
5451, 35.0, 35, 612.0, 16.9957, 4, 0.0025
5452, 35.0, 35, 612.0, 16.9957, 4, 0.0016
5453, 35.0, 35, 613.0, 16.9893, 4, 0.002
5454, 34.0, 35, 615.0, 17.0000043, 4, 0.0012
5455, 35.0, 35, 613.0, 17.0943, 4, 0.0018
5456, 35.0, 35, 612.0, 16.9957, 4, 0.0008
5457, 35.0, 35, 612.0, 16.9957, 4, 0.0025
5458, 35.0, 35, 611.0, 16.9846, 4, 0.0014
5459, 35.0, 35, 611.0, 16.8796, 4, 0.002
5460, 35.0, 35, 614.0, 17.1054, 4, 0.0012
5461, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
5462, 35.0, 35, 610.0, 16.8718, 4, 0.0016
5463, 35.0, 35, 612.0, 16.8732, 4, 0.0025
5464, 35.0, 35, 609.0, 16.7736, 4, 0.0029
5465, 35.0, 35, 614.0, 16.9829, 4, 0.0016
5466, 35.0, 35, 605.0, 16.7667, 4, 0.0014
5467, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
5468, 35.0, 35, 608.0, 16.7624, 4, 0.0025
5469, 35.0, 35, 614.0, 17.1054, 4, 0.0012
5470, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
5471, 34.0, 35, 610.0, 16.6666722, 4, 0.0041
5472, 35.0, 35, 613.0, 16.9893, 4, 0.0029
5473, 33.0, 35, 607.0, 16.7777822, 4, 0.0019
5474, 35.0, 35, 605.0, 16.7667, 4, 0.0014
5475, 35.0, 35, 615.0, 17.0962, 4, 0.003
5476, 35.0, 35, 614.0, 16.9829, 4, 0.0024
5477, 35.0, 35, 609.0, 16.7736, 4, 0.0029
5478, 35.0, 35, 614.0, 16.9829, 4, 0.0024
5479, 35.0, 35, 612.0, 16.7682, 4, 0.0041
5480, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
5481, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
5482, 35.0, 35, 614.0, 16.9829, 4, 0.0016
5483, 35.0, 35, 608.0, 16.8842, 4, 0.0016
5484, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
5485, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
5486, 34.0, 35, 612.0, 16.8888942, 4, 0.0016
5487, 34.0, 35, 605.0, 16.6666722, 4, 0.0021
5488, 34.0, 35, 613.0, 16.7777832, 4, 0.0037
5489, 35.0, 35, 612.0, 16.7682, 4, 0.0041
5490, 35.0, 35, 614.0, 16.8779, 4, 0.0033
5491, 35.0, 35, 616.0, 17.1072, 4, 0.0016
5492, 35.0, 35, 610.0, 16.9936, 4, 0.002
5493, 34.0, 35, 616.0, 17.0000053, 4, 0.0016
5494, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
5495, 35.0, 35, 609.0, 16.878, 4, 0.0021
5496, 35.0, 35, 618.0, 17.2146, 4, 0.0012
5497, 35.0, 35, 610.0, 16.8718, 4, 0.0016
5498, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
5499, 35.0, 35, 614.0, 16.9829, 4, 0.0024
5500, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
5501, 35.0, 35, 611.0, 16.8796, 4, 0.002
5502, 35.0, 35, 609.0, 16.7736, 4, 0.0029
5503, 35.0, 35, 607.0, 16.772, 4, 0.0021
5504, 35.0, 35, 609.0, 16.878, 4, 0.0023
5505, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
5506, 35.0, 35, 617.0, 17.1006, 4, 0.0014
5507, 35.0, 35, 612.0, 16.9957, 4, 0.0016
5508, 35.0, 35, 609.0, 16.7736, 4, 0.0029
5509, 35.0, 35, 617.0, 17.1006, 4, 0.0012
5510, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
5511, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
5512, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
5513, 35.0, 35, 608.0, 16.7624, 4, 0.0025
5514, 35.0, 35, 607.0, 16.772, 4, 0.0021
5515, 35.0, 35, 615.0, 17.0962, 4, 0.0022
5516, 35.0, 35, 603.0, 16.7642, 4, 0.0006
5517, 33.0, 35, 613.0, 17.0000052, 4, 0.0006
5518, 35.0, 35, 608.0, 16.7624, 4, 0.0025
5519, 35.0, 35, 613.0, 16.9893, 4, 0.0029
5520, 35.0, 35, 615.0, 16.9906, 4, 0.0028
5521, 35.0, 35, 613.0, 16.9893, 4, 0.0029
5522, 35.0, 35, 607.0, 16.772, 4, 0.0021
5523, 35.0, 35, 614.0, 17.1054, 4, 0.0029
5524, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
5525, 35.0, 35, 611.0, 16.9846, 4, 0.0023
5526, 35.0, 35, 615.0, 16.9906, 4, 0.0028
5527, 35.0, 35, 613.0, 16.9893, 4, 0.002
5528, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
5529, 35.0, 35, 607.0, 16.772, 4, 0.0021
5530, 35.0, 35, 608.0, 16.7624, 4, 0.0025
5531, 35.0, 35, 611.0, 16.8796, 4, 0.0029
5532, 35.0, 35, 609.0, 16.7736, 4, 0.0031
5533, 35.0, 35, 608.0, 16.7624, 4, 0.0025
5534, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
5535, 34.0, 35, 615.0, 17.0000043, 4, 0.0012
5536, 35.0, 35, 609.0, 16.7736, 4, 0.0031
5537, 35.0, 35, 612.0, 16.9957, 4, 0.0016
5538, 35.0, 35, 610.0, 16.8718, 4, 0.0025
5539, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
5540, 35.0, 35, 611.0, 16.8796, 4, 0.002
5541, 35.0, 35, 608.0, 16.7624, 4, 0.0025
5542, 33.0, 35, 605.0, 16.7777822, 4, 0.0006
